Date_of_Occurrence,Time_of_Occurrence,City,Crime_Type,Victim_Age,Victim_Gender,Crime_Risk_Level,Total_Crimes,Avg_Rating_T,Bad_Review_T,Drugs_Safety_ViolentCrimes_T,Good_Review_T,Street_Scams_Fraud_T,Avg_Rating_H,Total_Hotels,Bad_Review_Count_H,Good_Review_Count_H,Street_Scams_Fraud_Count_H,Drugsafety_Violentcrimes_Count_H
07/06/2022,20:24,Delhi,FRAUD,24,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/06/2022,17:20,Kalyan,FRAUD,49,M,Medium,67,4.151515152,301136,0,1565909,782955,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/06/2022,09:25,Mumbai,VANDALISM,66,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
07/06/2022,19:23,Kolkata,ASSAULT,32,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
07/07/2022,14:31,Kanpur,KIDNAPPING,66,M,High,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
07/07/2022,02:16,Delhi,TRAFFIC VIOLATION,67,M,Low,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/07/2022,10:53,Lucknow,ARSON,26,M,High,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
07/07/2022,11:17,Mumbai,SHOPLIFTING,60,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
07/07/2022,07:51,Hyderabad,IDENTITY THEFT,13,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
07/07/2022,17:07,Pune,COUNTERFEITING,39,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
07/07/2022,23:04,Surat,FIREARM OFFENSE,66,M,High,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
07/07/2022,04:53,Mumbai,ILLEGAL POSSESSION,48,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
07/07/2022,01:07,Surat,FRAUD,38,M,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
07/07/2022,03:43,Hyderabad,ASSAULT,66,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
07/07/2022,22:42,Kanpur,HOMICIDE,41,F,High,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
07/07/2022,16:03,Mumbai,ASSAULT,17,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
07/07/2022,23:38,Vasai,KIDNAPPING,24,M,High,62,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/07/2022,14:53,Delhi,DRUG OFFENSE,75,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/07/2022,15:46,Ahmedabad,ILLEGAL POSSESSION,11,M,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
07/07/2022,16:05,Pune,DOMESTIC VIOLENCE,22,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
07/08/2022,07:35,Hyderabad,VEHICLE - STOLEN,20,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
07/08/2022,03:18,Mumbai,TRAFFIC VIOLATION,12,F,Low,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
07/08/2022,00:12,Kanpur,ILLEGAL POSSESSION,51,F,Medium,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
07/08/2022,16:54,Ahmedabad,ILLEGAL POSSESSION,27,M,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
07/08/2022,09:37,Delhi,VANDALISM,74,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/08/2022,01:45,Jaipur,ROBBERY,78,F,High,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
07/08/2022,19:46,Chennai,ILLEGAL POSSESSION,56,F,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
07/08/2022,08:53,Patna,FRAUD,61,M,Medium,112,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.810501382,2533,1919,530,65,14
07/08/2022,10:48,Surat,ILLEGAL POSSESSION,30,M,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
07/08/2022,04:41,Hyderabad,EXTORTION,68,M,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
07/08/2022,15:05,Bhopal,CYBERCRIME,74,F,Medium,116,4.274793388,258485,36068,41867863,8441585,3.42509832,2797,2077,507,112,21
07/08/2022,11:55,Delhi,ROBBERY,73,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/08/2022,14:21,Lucknow,FRAUD,15,F,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
07/08/2022,09:48,Mumbai,ARSON,25,M,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
07/08/2022,08:18,Delhi,FRAUD,16,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/08/2022,08:06,Delhi,HOMICIDE,35,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/09/2022,12:57,Delhi,ILLEGAL POSSESSION,24,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/09/2022,07:02,Delhi,FIREARM OFFENSE,61,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/09/2022,05:30,Delhi,ILLEGAL POSSESSION,77,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/09/2022,23:32,Jaipur,CYBERCRIME,10,M,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
07/09/2022,10:53,Kalyan,ROBBERY,24,F,High,67,4.151515152,301136,0,1565909,782955,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/09/2022,15:24,Pune,COUNTERFEITING,12,M,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
07/09/2022,07:37,Nagpur,BURGLARY,11,F,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
07/09/2022,06:30,Delhi,ARSON,38,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/09/2022,22:08,Agra,SHOPLIFTING,68,M,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
07/09/2022,23:46,Jaipur,VANDALISM,79,F,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
07/09/2022,07:09,Delhi,ASSAULT,38,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/09/2022,20:35,Mumbai,VANDALISM,21,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
07/09/2022,01:19,Mumbai,ROBBERY,76,M,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
07/09/2022,03:59,Delhi,ASSAULT,14,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/09/2022,14:46,Pune,PUBLIC INTOXICATION,77,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
07/09/2022,04:20,Kolkata,CYBERCRIME,11,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
07/10/2022,02:12,Delhi,VANDALISM,55,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/10/2022,16:46,Agra,IDENTITY THEFT,25,M,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
07/10/2022,20:40,Bangalore,VANDALISM,67,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
07/10/2022,19:09,Kalyan,TRAFFIC VIOLATION,13,F,Low,67,4.151515152,301136,0,1565909,782955,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/10/2022,23:31,Kanpur,FRAUD,26,M,Medium,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
07/10/2022,12:14,Hyderabad,ASSAULT,11,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
07/10/2022,08:26,Jaipur,FRAUD,33,M,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
07/10/2022,15:16,Chennai,ROBBERY,24,F,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
07/10/2022,16:25,Nagpur,EXTORTION,11,F,High,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
07/10/2022,18:40,Mumbai,ROBBERY,61,F,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
07/10/2022,22:04,Kolkata,FIREARM OFFENSE,67,M,High,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
07/10/2022,04:02,Bangalore,PUBLIC INTOXICATION,13,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
07/10/2022,07:31,Kanpur,ARSON,17,M,High,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
07/10/2022,15:16,Faridabad,FIREARM OFFENSE,42,M,High,63,4.098497496,801336,4067,375626,1402337,3.346810934,1756,1353,308,84,10
07/10/2022,11:38,Mumbai,SHOPLIFTING,31,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
07/10/2022,12:53,Delhi,EXTORTION,39,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/10/2022,03:20,Delhi,ILLEGAL POSSESSION,35,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/10/2022,03:59,Kolkata,ASSAULT,43,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
07/10/2022,17:55,Ghaziabad,ASSAULT,74,M,Medium,113,4.362302483,1271433,7079,5245914,2282573,2.823379275,3918,3026,574,291,16
07/10/2022,00:22,Delhi,CYBERCRIME,71,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/10/2022,00:51,Kolkata,SHOPLIFTING,78,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
07/11/2022,11:34,Bangalore,ILLEGAL POSSESSION,47,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
07/11/2022,06:12,Nagpur,PUBLIC INTOXICATION,67,M,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
07/11/2022,07:57,Pune,IDENTITY THEFT,48,M,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
07/11/2022,08:33,Nagpur,ILLEGAL POSSESSION,55,M,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
07/11/2022,16:57,Hyderabad,ROBBERY,50,M,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
07/11/2022,04:05,Varanasi,DOMESTIC VIOLENCE,41,M,Medium,56,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.49732334,1868,1454,352,48,12
07/11/2022,18:35,Ahmedabad,IDENTITY THEFT,27,M,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
07/11/2022,07:18,Bangalore,COUNTERFEITING,59,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
07/11/2022,23:31,Jaipur,SEXUAL ASSAULT,59,F,High,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
07/11/2022,09:50,Bangalore,KIDNAPPING,54,F,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
07/11/2022,01:51,Pune,DOMESTIC VIOLENCE,31,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
07/11/2022,12:48,Delhi,TRAFFIC VIOLATION,69,F,Low,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/11/2022,10:43,Rajkot,IDENTITY THEFT,66,M,Medium,52,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.424731183,186,154,20,11,1
07/12/2022,05:45,Ahmedabad,CYBERCRIME,50,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
07/12/2022,14:26,Jaipur,ROBBERY,21,F,High,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
07/12/2022,18:37,Delhi,COUNTERFEITING,30,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/12/2022,21:09,Nagpur,ILLEGAL POSSESSION,75,M,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
07/12/2022,04:41,Kolkata,ILLEGAL POSSESSION,42,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
07/12/2022,02:34,Delhi,CYBERCRIME,33,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/12/2022,18:33,Nashik,KIDNAPPING,17,M,High,72,4.352486355,536813,15023,52417946,8041219,3.705965909,704,522,139,38,1
07/12/2022,14:31,Kolkata,DRUG OFFENSE,53,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
07/12/2022,18:41,Nashik,KIDNAPPING,70,M,High,72,4.352486355,536813,15023,52417946,8041219,3.705965909,704,522,139,38,1
07/12/2022,06:49,Chennai,BURGLARY,46,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
07/12/2022,15:45,Hyderabad,FIREARM OFFENSE,61,F,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
07/12/2022,12:59,Indore,VANDALISM,79,M,Medium,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
07/12/2022,10:48,Bangalore,IDENTITY THEFT,24,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
07/12/2022,04:12,Chennai,BURGLARY,17,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
07/12/2022,12:48,Bangalore,VANDALISM,60,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
07/12/2022,00:59,Delhi,FIREARM OFFENSE,24,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
07/12/2022,01:09,Hyderabad,ASSAULT,15,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
07/12/2022,07:38,Srinagar,VANDALISM,46,M,Medium,57,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.970479705,271,207,55,8,1
08/01/2022,17:29,Delhi,DOMESTIC VIOLENCE,55,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
08/01/2022,21:18,Delhi,FRAUD,13,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
08/01/2022,05:12,Kolkata,SHOPLIFTING,54,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
08/01/2022,18:09,Mumbai,VANDALISM,55,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
08/01/2022,19:40,Ahmedabad,ROBBERY,13,F,High,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
08/01/2022,06:24,Thane,ARSON,69,F,High,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
08/01/2022,06:00,Bangalore,SEXUAL ASSAULT,60,M,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
08/01/2022,08:32,Chennai,EXTORTION,24,F,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
08/01/2022,08:28,Mumbai,VANDALISM,28,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
08/01/2022,17:32,Kolkata,CYBERCRIME,24,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
08/01/2022,15:29,Ahmedabad,FIREARM OFFENSE,75,M,High,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
08/01/2022,12:32,Pune,FRAUD,44,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
08/01/2022,09:38,Lucknow,ILLEGAL POSSESSION,63,M,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
08/01/2022,18:31,Pune,ASSAULT,16,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
08/01/2022,17:57,Ludhiana,ARSON,52,F,High,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
08/01/2022,03:02,Hyderabad,TRAFFIC VIOLATION,27,F,Low,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
08/01/2022,05:41,Delhi,EXTORTION,11,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
08/01/2022,20:48,Thane,SHOPLIFTING,17,F,Medium,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
08/01/2022,11:19,Mumbai,ILLEGAL POSSESSION,40,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
08/01/2022,17:00,Delhi,VANDALISM,77,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
08/01/2022,08:55,Delhi,ILLEGAL POSSESSION,77,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
08/02/2022,06:22,Pune,BURGLARY,55,M,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
08/02/2022,10:21,Chennai,ARSON,24,F,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
08/02/2022,15:31,Kolkata,TRAFFIC VIOLATION,66,F,Low,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
08/02/2022,19:24,Kanpur,DOMESTIC VIOLENCE,53,M,Medium,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
08/02/2022,07:01,Patna,EXTORTION,72,M,High,112,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.810501382,2533,1919,530,65,14
08/02/2022,18:50,Ahmedabad,ILLEGAL POSSESSION,63,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
08/02/2022,21:47,Surat,VEHICLE - STOLEN,31,M,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
08/02/2022,15:03,Delhi,VANDALISM,26,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
08/02/2022,03:21,Lucknow,ASSAULT,25,M,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
08/02/2022,12:03,Mumbai,IDENTITY THEFT,77,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
08/02/2022,05:17,Delhi,HOMICIDE,69,M,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
08/02/2022,15:47,Indore,FRAUD,45,M,Medium,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
08/02/2022,12:06,Mumbai,CYBERCRIME,39,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
08/02/2022,01:39,Jaipur,SHOPLIFTING,13,F,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
08/02/2022,03:41,Agra,VEHICLE - STOLEN,50,M,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
08/02/2022,00:43,Ahmedabad,PUBLIC INTOXICATION,76,M,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
08/02/2022,20:23,Chennai,FRAUD,39,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
08/03/2022,11:05,Hyderabad,HOMICIDE,55,M,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
08/03/2022,17:37,Thane,COUNTERFEITING,13,F,Medium,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
